FECHA ASAMBLEA,EMISOR,NEMOTECNICO,MODO DE PAGO,MONEDA,FECHA INICIAL,FECHA FINAL Y DE PAGO,VALOR TOTAL DEL DIVIDENDO,VALOR CUOTA,DESCRIPCION PAGO PDU,MONTO TOTAL ENTREGADO EN DIVIDENDOS,FECHA INGRESO,SECTOR
2021-03-18 0:00:00,INVERSIONES EQUIPOS Y SERVICIOS S.A.,INESA,EFECTIVO / CASH,COP,2021-12-14 0:00:00,2021-12-20 0:00:00,40.1,13.23,SE DECLARA DIVIDENDO DE $40.10 POR ACCION PAGADERO EN TRES INSTALAMENTOS. EL 34% EL 20 DE ABRIL DE 2021. EL 33% EL 20 DE SEPTIEMBRE DE 2021 Y EL 33% EL 20 DE DICIEMBRE DE 2021,4.01E+09,#############,
2020-03-27 0:00:00,INTERCONEXION ELECTRICA S.A E.S.P,ISA,EFECTIVO / CASH,COP,2020-07-16 0:00:00,2020-07-23 0:00:00,675,337.5,SE DECLARA DIVIDENDO ORDINARIO DE $675 POR ACCION PAGADERO EN 2 CUOTAS IGUALES DE $337.5 POR ACCION LOS DIAS 23/07/20 Y 15/12/20,7.48E+11,#############,INDUSTRIAL
2020-03-27 0:00:00,INTERCONEXION ELECTRICA S.A E.S.P,ISA,EFECTIVO / CASH,COP,2020-12-09 0:00:00,2020-12-15 0:00:00,675,337.5,SE DECLARA DIVIDENDO ORDINARIO DE $675 POR ACCION PAGADERO EN 2 CUOTAS IGUALES DE $337.5 POR ACCION LOS DIAS 23/07/20 Y 15/12/20,7.48E+11,#############,INDUSTRIAL
2021-03-19 0:00:00,INVERSIONES VENECIA S.A.,INVENSA,EFECTIVO / CASH,COP,2021-04-14 0:00:00,2021-04-20 0:00:00,57.33,28.67,SE DECLARA DIVIDENDO NO GRAVABLE DE $57.33 POR ACCION PAGADERO EN TRES INSTALAMENTOS. QUE SE PAGA EL 50% EL 20 DE ABRIL DE 2021. EL 30% EL 20 DE SEPTIEMBRE DE 2021 Y EL 20% EL 19 DE NOVIEMBRE DE 2021,3.58E+09,#############,
2021-03-19 0:00:00,INVERSIONES VENECIA S.A.,INVENSA,EFECTIVO / CASH,COP,2021-09-14 0:00:00,2021-09-20 0:00:00,57.33,17.2,SE DECLARA DIVIDENDO NO GRAVABLE DE $57.33 POR ACCION PAGADERO EN TRES INSTALAMENTOS. QUE SE PAGA EL 50% EL 20 DE ABRIL DE 2021. EL 30% EL 20 DE SEPTIEMBRE DE 2021 Y EL 20% EL 19 DE NOVIEMBRE DE 2021,3.58E+09,#############,
2021-03-19 0:00:00,INVERSIONES VENECIA S.A.,INVENSA,EFECTIVO / CASH,COP,2021-11-12 0:00:00,2021-11-19 0:00:00,57.33,11.47,SE DECLARA DIVIDENDO NO GRAVABLE DE $57.33 POR ACCION PAGADERO EN TRES INSTALAMENTOS. QUE SE PAGA EL 50% EL 20 DE ABRIL DE 2021. EL 30% EL 20 DE SEPTIEMBRE DE 2021 Y EL 20% EL 19 DE NOVIEMBRE DE 2021,3.58E+09,#############,
2021-03-26 0:00:00,INTERCONEXION ELECTRICA S.A. E.S.P.,ISA,EFECTIVO / CASH,COP,2021-07-15 0:00:00,2021-07-22 0:00:00,1303,651.5,SE DECLARA UN DIVIDENDO TOTAL DE $1303.00 POR ACCION PAGADEROS EN DOS CUOTAS IGUALES EL 22 DE JULIO DE 2021 Y 14 DE DICIEMBRE DE 2021,1.44E+12,#############,INDUSTRIAL
2021-03-19 0:00:00,AGROGUACHAL S.A.,AGROCHAL,EFECTIVO / CASH,COP,2021-05-13 0:00:00,2021-05-20 0:00:00,63.73,32,SE DECRETA DIVIDENDO DE $63.73 POR ACCION PAGADERO EN DOS INSTALAMENTOSS IGUALES. EL 20 DE MAYO DE 2021 Y 20 DE DICIEMBRE DE 2021,3.82E+09,#############,
2021-03-19 0:00:00,AGROGUACHAL S.A.,AGROCHAL,EFECTIVO / CASH,COP,2021-12-14 0:00:00,2021-12-20 0:00:00,63.73,32,SE DECRETA DIVIDENDO DE $63.73 POR ACCION PAGADERO EN DOS INSTALAMENTOSS IGUALES. EL 20 DE MAYO DE 2021 Y 20 DE DICIEMBRE DE 2021,3.82E+09,#############,
2021-03-26 0:00:00,INTERCONEXION ELECTRICA S.A. E.S.P.,ISA,EFECTIVO / CASH,COP,2021-12-07 0:00:00,2021-12-14 0:00:00,1303,651.5,SE DECLARA UN DIVIDENDO TOTAL DE $1303.00 POR ACCION PAGADEROS EN DOS CUOTAS IGUALES EL 22 DE JULIO DE 2021 Y 14 DE DICIEMBRE DE 2021,1.44E+12,#############,INDUSTRIAL
2020-04-03 0:00:00,MINEROS S.A.,MINEROS,EFECTIVO / CASH,COP,2020-04-06 0:00:00,2020-04-13 0:00:00,193,48.25,SE DECLARA DIVIDENDO TRIMESTRAL DE $48.25 POR ACCION. PAGADERO ENTRE EL 10 Y 20 DE ABRIL. JULIO. OCTUBRE DE 2020 Y ENERO DE 2021,5.05E+10,#############,INDUSTRIAL
2020-04-03 0:00:00,MINEROS S.A.,MINEROS,EFECTIVO / CASH,COP,2020-07-06 0:00:00,2020-07-10 0:00:00,193,48.25,SE DECLARA DIVIDENDO TRIMESTRAL DE $48.25 POR ACCION. PAGADERO ENTRE EL 10 Y 20 DE ABRIL. JULIO. OCTUBRE DE 2020 Y ENERO DE 2021,5.05E+10,#############,INDUSTRIAL
2020-04-03 0:00:00,MINEROS S.A.,MINEROS,EFECTIVO / CASH,COP,2020-10-06 0:00:00,2020-10-13 0:00:00,193,48.25,SE DECLARA DIVIDENDO TRIMESTRAL DE $48.25 POR ACCION. PAGADERO ENTRE EL 10 Y 20 DE ABRIL. JULIO. OCTUBRE DE 2020 Y ENERO DE 2021,5.05E+10,#############,INDUSTRIAL
2020-04-03 0:00:00,MINEROS S.A.,MINEROS,EFECTIVO / CASH,COP,2021-01-05 0:00:00,2021-01-12 0:00:00,193,48.25,SE DECLARA DIVIDENDO TRIMESTRAL DE $48.25 POR ACCION. PAGADERO ENTRE EL 10 Y 20 DE ABRIL. JULIO. OCTUBRE DE 2020 Y ENERO DE 2021,5.05E+10,#############,INDUSTRIAL
2021-03-25 0:00:00,MINEROS S.A.,MINEROS,EFECTIVO / CASH,USD,2021-04-06 0:00:00,2021-04-12 0:00:00,696,234,DECLARA DIVIDENDO TRIMESTRAL DE USD 0.0154 POR ACCION. PAGADERO ENTRE EL 10 Y 20 ABR. JUL. OCT DE 2021 Y ENE/2022 Y DIVIDENDO EXTRAORDINARIO DE USD 0.0080 POR ACCION PAGADERO ENTRE EL 10 Y 20 ABR/2021,120.847.965.953.00,#############,INDUSTRIAL
2021-03-25 0:00:00,MINEROS S.A.,MINEROS,EFECTIVO / CASH,USD,2021-07-06 0:00:00,2021-07-12 0:00:00,696,154,DECLARA DIVIDENDO TRIMESTRAL DE USD 0.0154 POR ACCION. PAGADERO ENTRE EL 10 Y 20 ABR. JUL. OCT DE 2021 Y ENE/2022 Y DIVIDENDO EXTRAORDINARIO DE USD 0.0080 POR ACCION PAGADERO ENTRE EL 10 Y 20 ABR/2021,120.847.965.953.00,#############,INDUSTRIAL
2021-03-25 0:00:00,MINEROS S.A.,MINEROS,EFECTIVO / CASH,USD,2021-10-05 0:00:00,2021-10-11 0:00:00,696,154,DECLARA DIVIDENDO TRIMESTRAL DE USD 0.0154 POR ACCION. PAGADERO ENTRE EL 10 Y 20 ABR. JUL. OCT DE 2021 Y ENE/2022 Y DIVIDENDO EXTRAORDINARIO DE USD 0.0080 POR ACCION PAGADERO ENTRE EL 10 Y 20 ABR/2021,120.847.965.953.00,#############,INDUSTRIAL
2021-03-25 0:00:00,MINEROS S.A.,MINEROS,EFECTIVO / CASH,USD,2022-01-04 0:00:00,2022-01-11 0:00:00,696,154,DECLARA DIVIDENDO TRIMESTRAL DE USD 0.0154 POR ACCION. PAGADERO ENTRE EL 10 Y 20 ABR. JUL. OCT DE 2021 Y ENE/2022 Y DIVIDENDO EXTRAORDINARIO DE USD 0.0080 POR ACCION PAGADERO ENTRE EL 10 Y 20 ABR/2021,120.847.965.953.00,#############,INDUSTRIAL
2020-06-18 0:00:00,ACERÍAS PAZ DEL RIO S.A.,PAZRIO,,NO PAGA,,,,,NO DECRETÓ DIVIDENDO,,#############,INDUSTRIAL
2021-03-31 0:00:00,ACERIAS PAZ DEL RIO S.A.,PAZRIO,,NO PAGA,,,,,NO DECRETÓ DIVIDENDO,,#############,INDUSTRIAL
2020-03-30 0:00:00,GRUPO AVAL ACCIONES Y VALORES S.A.,PFAVAL,EFECTIVO / CASH,COP,2020-03-31 0:00:00,2020-04-03 0:00:00,60,5,SE DECRETA DIVIDENDO EN EFECTIVO DE $5.00 POR ACCION Y POR MES DURANTE ABRIL/2020 A MARZO/2021 PAGADEROS DENTRO DE LOS 10 PRIMEROS DIAS DE CADA MES. EL MES DE ABRIL SE PAGARA ENTRE EL 3 AL 12 DEL MES,1.34E+12,#############,INVERSIONES
2020-03-30 0:00:00,GRUPO AVAL ACCIONES Y VALORES S.A.,PFAVAL,EFECTIVO / CASH,COP,2020-04-27 0:00:00,2020-05-04 0:00:00,60,5,SE DECRETA DIVIDENDO EN EFECTIVO DE $5.00 POR ACCION Y POR MES DURANTE ABRIL/2020 A MARZO/2021 PAGADEROS DENTRO DE LOS 10 PRIMEROS DIAS DE CADA MES. EL MES DE ABRIL SE PAGARA ENTRE EL 3 AL 12 DEL MES,1.34E+12,#############,INVERSIONES
2020-03-30 0:00:00,GRUPO AVAL ACCIONES Y VALORES S.A.,PFAVAL,EFECTIVO / CASH,COP,2020-05-26 0:00:00,2020-06-01 0:00:00,60,5,SE DECRETA DIVIDENDO EN EFECTIVO DE $5.00 POR ACCION Y POR MES DURANTE ABRIL/2020 A MARZO/2021 PAGADEROS DENTRO DE LOS 10 PRIMEROS DIAS DE CADA MES. EL MES DE ABRIL SE PAGARA ENTRE EL 3 AL 12 DEL MES,1.34E+12,#############,INVERSIONES
2020-03-30 0:00:00,GRUPO AVAL ACCIONES Y VALORES S.A.,PFAVAL,EFECTIVO / CASH,COP,2020-06-24 0:00:00,2020-07-01 0:00:00,60,5,SE DECRETA DIVIDENDO EN EFECTIVO DE $5.00 POR ACCION Y POR MES DURANTE ABRIL/2020 A MARZO/2021 PAGADEROS DENTRO DE LOS 10 PRIMEROS DIAS DE CADA MES. EL MES DE ABRIL SE PAGARA ENTRE EL 3 AL 12 DEL MES,1.34E+12,#############,INVERSIONES
2020-03-30 0:00:00,GRUPO AVAL ACCIONES Y VALORES S.A.,PFAVAL,EFECTIVO / CASH,COP,2020-07-28 0:00:00,2020-08-03 0:00:00,60,5,SE DECRETA DIVIDENDO EN EFECTIVO DE $5.00 POR ACCION Y POR MES DURANTE ABRIL/2020 A MARZO/2021 PAGADEROS DENTRO DE LOS 10 PRIMEROS DIAS DE CADA MES. EL MES DE ABRIL SE PAGARA ENTRE EL 3 AL 12 DEL MES,1.34E+12,#############,INVERSIONES
2020-03-30 0:00:00,GRUPO AVAL ACCIONES Y VALORES S.A.,PFAVAL,EFECTIVO / CASH,COP,2020-08-26 0:00:00,2020-09-01 0:00:00,60,5,SE DECRETA DIVIDENDO EN EFECTIVO DE $5.00 POR ACCION Y POR MES DURANTE ABRIL/2020 A MARZO/2021 PAGADEROS DENTRO DE LOS 10 PRIMEROS DIAS DE CADA MES. EL MES DE ABRIL SE PAGARA ENTRE EL 3 AL 12 DEL MES,1.34E+12,#############,INVERSIONES
2020-03-30 0:00:00,GRUPO AVAL ACCIONES Y VALORES S.A.,PFAVAL,EFECTIVO / CASH,COP,2020-09-25 0:00:00,2020-10-01 0:00:00,60,5,SE DECRETA DIVIDENDO EN EFECTIVO DE $5.00 POR ACCION Y POR MES DURANTE ABRIL/2020 A MARZO/2021 PAGADEROS DENTRO DE LOS 10 PRIMEROS DIAS DE CADA MES. EL MES DE ABRIL SE PAGARA ENTRE EL 3 AL 12 DEL MES,1.34E+12,#############,INVERSIONES
2020-03-30 0:00:00,GRUPO AVAL ACCIONES Y VALORES S.A.,PFAVAL,EFECTIVO / CASH,COP,2020-10-27 0:00:00,2020-11-03 0:00:00,60,5,SE DECRETA DIVIDENDO EN EFECTIVO DE $5.00 POR ACCION Y POR MES DURANTE ABRIL/2020 A MARZO/2021 PAGADEROS DENTRO DE LOS 10 PRIMEROS DIAS DE CADA MES. EL MES DE ABRIL SE PAGARA ENTRE EL 3 AL 12 DEL MES,1.34E+12,#############,INVERSIONES
2020-03-30 0:00:00,GRUPO AVAL ACCIONES Y VALORES S.A.,PFAVAL,EFECTIVO / CASH,COP,2020-11-25 0:00:00,2020-12-01 0:00:00,60,5,SE DECRETA DIVIDENDO EN EFECTIVO DE $5.00 POR ACCION Y POR MES DURANTE ABRIL/2020 A MARZO/2021 PAGADEROS DENTRO DE LOS 10 PRIMEROS DIAS DE CADA MES. EL MES DE ABRIL SE PAGARA ENTRE EL 3 AL 12 DEL MES,1.34E+12,#############,INVERSIONES
2021-03-19 0:00:00,CARVAJAL EMPAQUES S.A.,PFCARPAK,EFECTIVO / CASH,COP,2021-04-26 0:00:00,2021-04-30 0:00:00,358.48,89.62,SE DECRETA DIVIDENDO DE $358.48 PAGADEROS EN 4 CUOTAS IGUALES DE $89.62 POR ACCION LOS DIAS 30 ABR. 30 JUL. 30 NOV DE 2021 Y 28 ENE DE 2022,1.32E+10,#############,
2021-03-19 0:00:00,CARVAJAL EMPAQUES S.A.,PFCARPAK,EFECTIVO / CASH,COP,2021-07-26 0:00:00,2021-07-30 0:00:00,358.48,89.62,SE DECRETA DIVIDENDO DE $358.48 PAGADEROS EN 4 CUOTAS IGUALES DE $89.62 POR ACCION LOS DIAS 30 ABR. 30 JUL. 30 NOV DE 2021 Y 28 ENE DE 2022,1.32E+10,#############,
2021-03-19 0:00:00,CARVAJAL EMPAQUES S.A.,PFCARPAK,EFECTIVO / CASH,COP,2021-11-24 0:00:00,2021-11-30 0:00:00,358.48,89.62,SE DECRETA DIVIDENDO DE $358.48 PAGADEROS EN 4 CUOTAS IGUALES DE $89.62 POR ACCION LOS DIAS 30 ABR. 30 JUL. 30 NOV DE 2021 Y 28 ENE DE 2022,1.32E+10,#############,
2021-03-19 0:00:00,CARVAJAL EMPAQUES S.A.,PFCARPAK,EFECTIVO / CASH,COP,2022-01-24 0:00:00,2022-01-28 0:00:00,358.48,89.62,SE DECRETA DIVIDENDO DE $358.48 PAGADEROS EN 4 CUOTAS IGUALES DE $89.62 POR ACCION LOS DIAS 30 ABR. 30 JUL. 30 NOV DE 2021 Y 28 ENE DE 2022,1.32E+10,#############,
2021-03-19 0:00:00,ADMINISTRADORA DE FONDOS DE PENSIONES Y CESANTIA PROTECCION S. A.,PROTECCION,EFECTIVO / CASH,COP,2021-05-10 0:00:00,2021-05-14 0:00:00,1976,329.33,SE DECRETA DIVIDENDO DE $1.976 POR ACCION PAGADEROS EN SEIS CUOTAS IGUALES EN MAYO 14. JUNIO 15. JULIO 14. AGOSTO 13. SEPTIEMBRE 14 Y OCTUBRE 14 DE 2021.,5.02E+10,#############,
2021-03-19 0:00:00,ADMINISTRADORA DE FONDOS DE PENSIONES Y CESANTIA PROTECCION S. A.,PROTECCION,EFECTIVO / CASH,COP,2021-06-08 0:00:00,2021-06-15 0:00:00,1976,329.33,SE DECRETA DIVIDENDO DE $1.976 POR ACCION PAGADEROS EN SEIS CUOTAS IGUALES EN MAYO 14. JUNIO 15. JULIO 14. AGOSTO 13. SEPTIEMBRE 14 Y OCTUBRE 14 DE 2021.,5.02E+10,#############,
2021-03-19 0:00:00,ADMINISTRADORA DE FONDOS DE PENSIONES Y CESANTIA PROTECCION S. A.,PROTECCION,EFECTIVO / CASH,COP,2021-07-08 0:00:00,2021-07-14 0:00:00,1976,329.33,SE DECRETA DIVIDENDO DE $1.976 POR ACCION PAGADEROS EN SEIS CUOTAS IGUALES EN MAYO 14. JUNIO 15. JULIO 14. AGOSTO 13. SEPTIEMBRE 14 Y OCTUBRE 14 DE 2021.,5.02E+10,#############,
2021-03-19 0:00:00,ADMINISTRADORA DE FONDOS DE PENSIONES Y CESANTIA PROTECCION S. A.,PROTECCION,EFECTIVO / CASH,COP,2021-08-09 0:00:00,2021-08-13 0:00:00,1976,329.33,SE DECRETA DIVIDENDO DE $1.976 POR ACCION PAGADEROS EN SEIS CUOTAS IGUALES EN MAYO 14. JUNIO 15. JULIO 14. AGOSTO 13. SEPTIEMBRE 14 Y OCTUBRE 14 DE 2021.,5.02E+10,#############,
2021-03-19 0:00:00,ADMINISTRADORA DE FONDOS DE PENSIONES Y CESANTIA PROTECCION S. A.,PROTECCION,EFECTIVO / CASH,COP,2021-09-08 0:00:00,2021-09-14 0:00:00,1976,329.33,SE DECRETA DIVIDENDO DE $1.976 POR ACCION PAGADEROS EN SEIS CUOTAS IGUALES EN MAYO 14. JUNIO 15. JULIO 14. AGOSTO 13. SEPTIEMBRE 14 Y OCTUBRE 14 DE 2021.,5.02E+10,#############,
2021-03-19 0:00:00,ADMINISTRADORA DE FONDOS DE PENSIONES Y CESANTIA PROTECCION S. A.,PROTECCION,EFECTIVO / CASH,COP,2021-10-08 0:00:00,2021-10-14 0:00:00,1976,329.33,SE DECRETA DIVIDENDO DE $1.976 POR ACCION PAGADEROS EN SEIS CUOTAS IGUALES EN MAYO 14. JUNIO 15. JULIO 14. AGOSTO 13. SEPTIEMBRE 14 Y OCTUBRE 14 DE 2021.,5.02E+10,#############,
2021-03-23 0:00:00,GRUPO NUTRESA S.A.,NUTRESA,EFECTIVO / CASH,COP,2021-04-09 0:00:00,2021-04-15 0:00:00,702,58.5,SE DECRETA UN DIVIDENDO MENSUAL DE $58.50 POR ACCION DURANTE LOS MESES DE ABRIL 2021 A MARZO 2022. INCLUSIVE. EL CUAL SE CANCELARA ENTRE LOS DIAS 15 Y 25 DEL RESPECTIVO MES.,3.23E+11,#############,
2021-03-23 0:00:00,GRUPO NUTRESA S.A.,NUTRESA,EFECTIVO / CASH,COP,2021-05-11 0:00:00,2021-05-18 0:00:00,702,58.5,SE DECRETA UN DIVIDENDO MENSUAL DE $58.50 POR ACCION DURANTE LOS MESES DE ABRIL 2021 A MARZO 2022. INCLUSIVE. EL CUAL SE CANCELARA ENTRE LOS DIAS 15 Y 25 DEL RESPECTIVO MES.,3.23E+11,#############,
2021-03-23 0:00:00,GRUPO NUTRESA S.A.,NUTRESA,EFECTIVO / CASH,COP,2021-06-08 0:00:00,2021-06-15 0:00:00,702,58.5,SE DECRETA UN DIVIDENDO MENSUAL DE $58.50 POR ACCION DURANTE LOS MESES DE ABRIL 2021 A MARZO 2022. INCLUSIVE. EL CUAL SE CANCELARA ENTRE LOS DIAS 15 Y 25 DEL RESPECTIVO MES.,3.23E+11,#############,
2021-03-23 0:00:00,GRUPO NUTRESA S.A.,NUTRESA,EFECTIVO / CASH,COP,2021-07-09 0:00:00,2021-07-15 0:00:00,702,58.5,SE DECRETA UN DIVIDENDO MENSUAL DE $58.50 POR ACCION DURANTE LOS MESES DE ABRIL 2021 A MARZO 2022. INCLUSIVE. EL CUAL SE CANCELARA ENTRE LOS DIAS 15 Y 25 DEL RESPECTIVO MES.,3.23E+11,#############,
2021-03-23 0:00:00,GRUPO NUTRESA S.A.,NUTRESA,EFECTIVO / CASH,COP,2021-08-10 0:00:00,2021-08-17 0:00:00,702,58.5,SE DECRETA UN DIVIDENDO MENSUAL DE $58.50 POR ACCION DURANTE LOS MESES DE ABRIL 2021 A MARZO 2022. INCLUSIVE. EL CUAL SE CANCELARA ENTRE LOS DIAS 15 Y 25 DEL RESPECTIVO MES.,3.23E+11,#############,
2021-03-23 0:00:00,GRUPO NUTRESA S.A.,NUTRESA,EFECTIVO / CASH,COP,2021-09-09 0:00:00,2021-09-15 0:00:00,702,58.5,SE DECRETA UN DIVIDENDO MENSUAL DE $58.50 POR ACCION DURANTE LOS MESES DE ABRIL 2021 A MARZO 2022. INCLUSIVE. EL CUAL SE CANCELARA ENTRE LOS DIAS 15 Y 25 DEL RESPECTIVO MES.,3.23E+11,#############,
2021-03-23 0:00:00,GRUPO NUTRESA S.A.,NUTRESA,EFECTIVO / CASH,COP,2021-10-11 0:00:00,2021-10-15 0:00:00,702,58.5,SE DECRETA UN DIVIDENDO MENSUAL DE $58.50 POR ACCION DURANTE LOS MESES DE ABRIL 2021 A MARZO 2022. INCLUSIVE. EL CUAL SE CANCELARA ENTRE LOS DIAS 15 Y 25 DEL RESPECTIVO MES.,3.23E+11,#############,
2021-03-23 0:00:00,GRUPO NUTRESA S.A.,NUTRESA,EFECTIVO / CASH,COP,2021-11-09 0:00:00,2021-11-16 0:00:00,702,58.5,SE DECRETA UN DIVIDENDO MENSUAL DE $58.50 POR ACCION DURANTE LOS MESES DE ABRIL 2021 A MARZO 2022. INCLUSIVE. EL CUAL SE CANCELARA ENTRE LOS DIAS 15 Y 25 DEL RESPECTIVO MES.,3.23E+11,#############,
2021-03-23 0:00:00,GRUPO NUTRESA S.A.,NUTRESA,EFECTIVO / CASH,COP,2021-12-09 0:00:00,2021-12-15 0:00:00,702,58.5,SE DECRETA UN DIVIDENDO MENSUAL DE $58.50 POR ACCION DURANTE LOS MESES DE ABRIL 2021 A MARZO 2022. INCLUSIVE. EL CUAL SE CANCELARA ENTRE LOS DIAS 15 Y 25 DEL RESPECTIVO MES.,3.23E+11,#############,
2021-03-23 0:00:00,GRUPO NUTRESA S.A.,NUTRESA,EFECTIVO / CASH,COP,2022-01-11 0:00:00,2022-01-17 0:00:00,702,58.5,SE DECRETA UN DIVIDENDO MENSUAL DE $58.50 POR ACCION DURANTE LOS MESES DE ABRIL 2021 A MARZO 2022. INCLUSIVE. EL CUAL SE CANCELARA ENTRE LOS DIAS 15 Y 25 DEL RESPECTIVO MES.,3.23E+11,#############,
2021-03-23 0:00:00,GRUPO NUTRESA S.A.,NUTRESA,EFECTIVO / CASH,COP,2022-02-09 0:00:00,2022-02-15 0:00:00,702,58.5,SE DECRETA UN DIVIDENDO MENSUAL DE $58.50 POR ACCION DURANTE LOS MESES DE ABRIL 2021 A MARZO 2022. INCLUSIVE. EL CUAL SE CANCELARA ENTRE LOS DIAS 15 Y 25 DEL RESPECTIVO MES.,3.23E+11,#############,
2021-03-23 0:00:00,GRUPO NUTRESA S.A.,NUTRESA,EFECTIVO / CASH,COP,2022-03-09 0:00:00,2022-03-15 0:00:00,702,58.5,SE DECRETA UN DIVIDENDO MENSUAL DE $58.50 POR ACCION DURANTE LOS MESES DE ABRIL 2021 A MARZO 2022. INCLUSIVE. EL CUAL SE CANCELARA ENTRE LOS DIAS 15 Y 25 DEL RESPECTIVO MES.,3.23E+11,#############,
2020-03-30 0:00:00,GRUPO AVAL ACCIONES Y VALORES S.A.,PFAVAL,EFECTIVO / CASH,COP,2020-12-24 0:00:00,2021-01-04 0:00:00,60,5,SE DECRETA DIVIDENDO EN EFECTIVO DE $5.00 POR ACCION Y POR MES DURANTE ABRIL/2020 A MARZO/2021 PAGADEROS DENTRO DE LOS 10 PRIMEROS DIAS DE CADA MES. EL MES DE ABRIL SE PAGARA ENTRE EL 3 AL 12 DEL MES,1.34E+12,#############,INVERSIONES
2020-03-30 0:00:00,GRUPO AVAL ACCIONES Y VALORES S.A.,PFAVAL,EFECTIVO / CASH,COP,2021-01-26 0:00:00,2021-02-01 0:00:00,60,5,SE DECRETA DIVIDENDO EN EFECTIVO DE $5.00 POR ACCION Y POR MES DURANTE ABRIL/2020 A MARZO/2021 PAGADEROS DENTRO DE LOS 10 PRIMEROS DIAS DE CADA MES. EL MES DE ABRIL SE PAGARA ENTRE EL 3 AL 12 DEL MES,1.34E+12,#############,INVERSIONES
2020-03-30 0:00:00,GRUPO AVAL ACCIONES Y VALORES S.A.,PFAVAL,EFECTIVO / CASH,COP,2021-02-23 0:00:00,2021-03-01 0:00:00,60,5,SE DECRETA DIVIDENDO EN EFECTIVO DE $5.00 POR ACCION Y POR MES DURANTE ABRIL/2020 A MARZO/2021 PAGADEROS DENTRO DE LOS 10 PRIMEROS DIAS DE CADA MES. EL MES DE ABRIL SE PAGARA ENTRE EL 3 AL 12 DEL MES,1.34E+12,#############,INVERSIONES
2021-03-26 0:00:00,GRUPO AVAL ACCIONES Y VALORES S.A.,PFAVAL,EFECTIVO / CASH,COP,2021-03-29 0:00:00,2021-04-05 0:00:00,54,4.5,SE DECRETA DIVIDENDO EN EFECTIVO DE $4.50 POR ACCION Y POR MES DURANTE ABRIL/2021 A MARZO/2022 PAGADEROS DENTRO DE LOS 10 PRIMEROS DIAS DE CADA MES. EL MES DE ABRIL SE PAGARA A PARTIR DEL 5 AL 14 ABR,1.20E+12,#############,INVERSIONES
2021-03-24 0:00:00,PRODUCTOS FAMILIA S.A.,FAMILIA,EFECTIVO / CASH,COP,2021-04-20 0:00:00,2021-04-26 0:00:00,148.56,49.52,DECRETA DIV. DE $ 59.4237 POR ACCION PAGADERO ENTRE ABR 2021 Y JUL 2021 POR $4.951975 Y EN AGO 2021 POR $39.60 Y DECRETA DIV. EXTRAORDINARIO DE $89.1355 PAGADERO $44.56775 EN ABR Y JUL 2021.,1.65E+11,#############,
2021-03-24 0:00:00,PRODUCTOS FAMILIA S.A.,FAMILIA,EFECTIVO / CASH,COP,2021-05-19 0:00:00,2021-05-25 0:00:00,148.56,4.95,DECRETA DIV. DE $ 59.4237 POR ACCION PAGADERO ENTRE ABR 2021 Y JUL 2021 POR $4.951975 Y EN AGO 2021 POR $39.60 Y DECRETA DIV. EXTRAORDINARIO DE $89.1355 PAGADERO $44.56775 EN ABR Y JUL 2021.,1.65E+11,#############,
2021-03-24 0:00:00,PRODUCTOS FAMILIA S.A.,FAMILIA,EFECTIVO / CASH,COP,2021-06-21 0:00:00,2021-06-25 0:00:00,148.56,4.95,DECRETA DIV. DE $ 59.4237 POR ACCION PAGADERO ENTRE ABR 2021 Y JUL 2021 POR $4.951975 Y EN AGO 2021 POR $39.60 Y DECRETA DIV. EXTRAORDINARIO DE $89.1355 PAGADERO $44.56775 EN ABR Y JUL 2021.,1.65E+11,#############,
2021-03-24 0:00:00,PRODUCTOS FAMILIA S.A.,FAMILIA,EFECTIVO / CASH,COP,2021-07-19 0:00:00,2021-07-26 0:00:00,148.56,49.52,DECRETA DIV. DE $ 59.4237 POR ACCION PAGADERO ENTRE ABR 2021 Y JUL 2021 POR $4.951975 Y EN AGO 2021 POR $39.60 Y DECRETA DIV. EXTRAORDINARIO DE $89.1355 PAGADERO $44.56775 EN ABR Y JUL 2021.,1.65E+11,#############,
2021-03-24 0:00:00,PRODUCTOS FAMILIA S.A.,FAMILIA,EFECTIVO / CASH,COP,2021-07-30 0:00:00,2021-08-05 0:00:00,148.56,39.6,DECRETA DIV. DE $ 59.4237 POR ACCION PAGADERO ENTRE ABR 2021 Y JUL 2021 POR $4.951975 Y EN AGO 2021 POR $39.60 Y DECRETA DIV. EXTRAORDINARIO DE $89.1355 PAGADERO $44.56775 EN ABR Y JUL 2021.,1.65E+11,#############,
2021-03-26 0:00:00,GRUPO AVAL ACCIONES Y VALORES S.A.,PFAVAL,EFECTIVO / CASH,COP,2021-04-27 0:00:00,2021-05-03 0:00:00,54,4.5,SE DECRETA DIVIDENDO EN EFECTIVO DE $4.50 POR ACCION Y POR MES DURANTE ABRIL/2021 A MARZO/2022 PAGADEROS DENTRO DE LOS 10 PRIMEROS DIAS DE CADA MES. EL MES DE ABRIL SE PAGARA A PARTIR DEL 5 AL 14 ABR,1.20E+12,#############,INVERSIONES
